Date,Age,Volume
21/06/2021,Aged45to54,38950
21/06/2021,Aged55to64,28356
22/06/2021,Aged1to4,9197
22/06/2021,Aged5to14,21482
22/06/2021,Aged15to24,48174
22/06/2021,Aged25to34,46986
22/06/2021,Aged35to44,43825
22/06/2021,Aged45to54,38971
22/06/2021,Aged55to64,28364
23/06/2021,Aged1to4,9220
23/06/2021,Aged5to14,21528
23/06/2021,Aged15to24,48235
23/06/2021,Aged25to34,47032
23/06/2021,Aged35to44,43881
23/06/2021,Aged45to54,39003
23/06/2021,Aged55to64,28379
24/06/2021,Aged1to4,9237
24/06/2021,Aged5to14,21579
24/06/2021,Aged15to24,48327
24/06/2021,Aged25to34,47095
24/06/2021,Aged35to44,43940
24/06/2021,Aged45to54,39032
24/06/2021,Aged55to64,28395
25/06/2021,Aged1to4,9253
25/06/2021,Aged5to14,21614
25/06/2021,Aged15to24,48425
25/06/2021,Aged25to34,47144
25/06/2021,Aged35to44,43983
25/06/2021,Aged45to54,39060
25/06/2021,Aged55to64,28405
26/06/2021,Aged1to4,9267
26/06/2021,Aged5to14,21665
26/06/2021,Aged15to24,48537
26/06/2021,Aged25to34,47205
26/06/2021,Aged35to44,44035
26/06/2021,Aged45to54,39086
26/06/2021,Aged55to64,28421
27/06/2021,Aged1to4,9284
27/06/2021,Aged5to14,21742
27/06/2021,Aged15to24,48631
27/06/2021,Aged25to34,47304
27/06/2021,Aged35to44,44083
27/06/2021,Aged45to54,39129
27/06/2021,Aged55to64,28436
28/06/2021,Aged1to4,9302
28/06/2021,Aged5to14,21804
28/06/2021,Aged15to24,48723
28/06/2021,Aged25to34,47353
28/06/2021,Aged35to44,44149
28/06/2021,Aged45to54,39169
28/06/2021,Aged55to64,28456
29/06/2021,Aged1to4,9310
29/06/2021,Aged5to14,21855
29/06/2021,Aged15to24,48801
29/06/2021,Aged25to34,47400
29/06/2021,Aged35to44,44194
29/06/2021,Aged45to54,39196
29/06/2021,Aged55to64,28478
30/06/2021,Aged1to4,9330
30/06/2021,Aged5to14,21917
30/06/2021,Aged15to24,48889
30/06/2021,Aged25to34,47451
30/06/2021,Aged35to44,44250
30/06/2021,Aged45to54,39241
30/06/2021,Aged55to64,28498
01/07/2021,Aged1to4,9354
01/07/2021,Aged5to14,21991
01/07/2021,Aged15to24,49004
01/07/2021,Aged25to34,47523
01/07/2021,Aged35to44,44321
01/07/2021,Aged45to54,39272
01/07/2021,Aged55to64,28516
02/07/2021,Aged1to4,9369
02/07/2021,Aged5to14,22051
02/07/2021,Aged15to24,49135
02/07/2021,Aged25to34,47609
02/07/2021,Aged35to44,44396
02/07/2021,Aged45to54,39304
02/07/2021,Aged55to64,28533
03/07/2021,Aged1to4,9397
03/07/2021,Aged5to14,22120
03/07/2021,Aged15to24,49306
03/07/2021,Aged25to34,47705
03/07/2021,Aged35to44,44469
03/07/2021,Aged45to54,39338
03/07/2021,Aged55to64,28558
04/07/2021,Aged1to4,9422
04/07/2021,Aged5to14,22195
04/07/2021,Aged15to24,49487
04/07/2021,Aged25to34,47790
04/07/2021,Aged35to44,44552
04/07/2021,Aged45to54,39373
04/07/2021,Aged55to64,28578
05/07/2021,Aged1to4,9453
05/07/2021,Aged5to14,22276
05/07/2021,Aged15to24,49628
05/07/2021,Aged25to34,47887
05/07/2021,Aged35to44,44606
05/07/2021,Aged45to54,39408
05/07/2021,Aged55to64,28594
06/07/2021,Aged1to4,9466
06/07/2021,Aged5to14,22345
06/07/2021,Aged15to24,49753
06/07/2021,Aged25to34,47947
06/07/2021,Aged35to44,44668
06/07/2021,Aged45to54,39430
06/07/2021,Aged55to64,28607
07/07/2021,Aged1to4,9481
07/07/2021,Aged5to14,22398
07/07/2021,Aged15to24,49878
07/07/2021,Aged25to34,48005
07/07/2021,Aged35to44,44723
07/07/2021,Aged45to54,39468
07/07/2021,Aged55to64,28626
08/07/2021,Aged1to4,9513
08/07/2021,Aged5to14,22486
08/07/2021,Aged15to24,50063
08/07/2021,Aged25to34,48117
08/07/2021,Aged35to44,44796
08/07/2021,Aged45to54,39516
08/07/2021,Aged55to64,28650
09/07/2021,Aged1to4,9536
09/07/2021,Aged5to14,22546
09/07/2021,Aged15to24,50228
09/07/2021,Aged25to34,48231
09/07/2021,Aged35to44,44863
09/07/2021,Aged45to54,39552
09/07/2021,Aged55to64,28667
10/07/2021,Aged1to4,9564
10/07/2021,Aged5to14,22629
10/07/2021,Aged15to24,50460
10/07/2021,Aged25to34,48362
10/07/2021,Aged35to44,44918
10/07/2021,Aged45to54,39590
10/07/2021,Aged55to64,28690
11/07/2021,Aged1to4,9585
11/07/2021,Aged5to14,22686
11/07/2021,Aged15to24,50691
11/07/2021,Aged25to34,48508
11/07/2021,Aged35to44,44989
11/07/2021,Aged45to54,39618
11/07/2021,Aged55to64,28710
12/07/2021,Aged1to4,9608
12/07/2021,Aged5to14,22730
12/07/2021,Aged15to24,50880
12/07/2021,Aged25to34,48611
12/07/2021,Aged35to44,45055
12/07/2021,Aged45to54,39646
12/07/2021,Aged55to64,28733
13/07/2021,Aged1to4,9629
13/07/2021,Aged5to14,22784
13/07/2021,Aged15to24,51134
13/07/2021,Aged25to34,48701
13/07/2021,Aged35to44,45104
13/07/2021,Aged45to54,39678
13/07/2021,Aged55to64,28754
14/07/2021,Aged1to4,9651
14/07/2021,Aged5to14,22836
14/07/2021,Aged15to24,51332
14/07/2021,Aged25to34,48769
14/07/2021,Aged35to44,45161
14/07/2021,Aged45to54,39702
14/07/2021,Aged55to64,28765
15/07/2021,Aged1to4,9686
15/07/2021,Aged5to14,22889
15/07/2021,Aged15to24,51681
15/07/2021,Aged25to34,48924
15/07/2021,Aged35to44,45277
15/07/2021,Aged45to54,39751
15/07/2021,Aged55to64,28786
16/07/2021,Aged1to4,9731
16/07/2021,Aged5to14,22946
16/07/2021,Aged15to24,52061
16/07/2021,Aged25to34,49152
16/07/2021,Aged35to44,45388
16/07/2021,Aged45to54,39793
16/07/2021,Aged55to64,28819
17/07/2021,Aged1to4,9782
17/07/2021,Aged5to14,23037
17/07/2021,Aged15to24,52549
17/07/2021,Aged25to34,49404
17/07/2021,Aged35to44,45508
17/07/2021,Aged45to54,39861
17/07/2021,Aged55to64,28877
18/07/2021,Aged1to4,9829
18/07/2021,Aged5to14,23122
18/07/2021,Aged15to24,53100
18/07/2021,Aged25to34,49687
18/07/2021,Aged35to44,45648
18/07/2021,Aged45to54,39932
18/07/2021,Aged55to64,28941
19/07/2021,Aged1to4,9873
19/07/2021,Aged5to14,23217
19/07/2021,Aged15to24,53585
19/07/2021,Aged25to34,49930
19/07/2021,Aged35to44,45784
19/07/2021,Aged45to54,40005
19/07/2021,Aged55to64,28989
20/07/2021,Aged1to4,9908
20/07/2021,Aged5to14,23304
20/07/2021,Aged15to24,54066
20/07/2021,Aged25to34,50117
20/07/2021,Aged35to44,45893
20/07/2021,Aged45to54,40068
20/07/2021,Aged55to64,29043
21/07/2021,Aged1to4,9952
21/07/2021,Aged5to14,23403
21/07/2021,Aged15to24,54493
21/07/2021,Aged25to34,50315
21/07/2021,Aged35to44,46008
21/07/2021,Aged45to54,40143
21/07/2021,Aged55to64,29097
22/07/2021,Aged1to4,9992
22/07/2021,Aged5to14,23490
22/07/2021,Aged15to24,54824
22/07/2021,Aged25to34,50462
22/07/2021,Aged35to44,46087
22/07/2021,Aged45to54,40196
22/07/2021,Aged55to64,29129
23/07/2021,Aged1to4,10063
23/07/2021,Aged5to14,23608
23/07/2021,Aged15to24,55460
23/07/2021,Aged25to34,50752
23/07/2021,Aged35to44,46262
23/07/2021,Aged45to54,40281
23/07/2021,Aged55to64,29210
24/07/2021,Aged1to4,10135
24/07/2021,Aged5to14,23749
24/07/2021,Aged15to24,56144
24/07/2021,Aged25to34,51082
24/07/2021,Aged35to44,46417
24/07/2021,Aged45to54,40375
24/07/2021,Aged55to64,29278
25/07/2021,Aged1to4,10180
25/07/2021,Aged5to14,23862
25/07/2021,Aged15to24,56742
25/07/2021,Aged25to34,51392
25/07/2021,Aged35to44,46539
25/07/2021,Aged45to54,40472
25/07/2021,Aged55to64,29323
26/07/2021,Aged1to4,10223
26/07/2021,Aged5to14,23946
26/07/2021,Aged15to24,57195
26/07/2021,Aged25to34,51610
26/07/2021,Aged35to44,46648
26/07/2021,Aged45to54,40543
26/07/2021,Aged55to64,29364
27/07/2021,Aged1to4,10282
27/07/2021,Aged5to14,24073
27/07/2021,Aged15to24,57737
27/07/2021,Aged25to34,51876
27/07/2021,Aged35to44,46776
27/07/2021,Aged45to54,40618
27/07/2021,Aged55to64,29407
28/07/2021,Aged1to4,10333
28/07/2021,Aged5to14,24185
28/07/2021,Aged15to24,58103
28/07/2021,Aged25to34,52077
28/07/2021,Aged35to44,46877
28/07/2021,Aged45to54,40672
28/07/2021,Aged55to64,29459
29/07/2021,Aged1to4,10398
29/07/2021,Aged5to14,24320
29/07/2021,Aged15to24,58613
29/07/2021,Aged25to34,52416
29/07/2021,Aged35to44,47039
29/07/2021,Aged45to54,40753
29/07/2021,Aged55to64,29539
30/07/2021,Aged1to4,10445
30/07/2021,Aged5to14,24428
30/07/2021,Aged15to24,59195
30/07/2021,Aged25to34,52738
30/07/2021,Aged35to44,47166
30/07/2021,Aged45to54,40837
30/07/2021,Aged55to64,29594
31/07/2021,Aged1to4,10503
31/07/2021,Aged5to14,24573
31/07/2021,Aged15to24,59747
31/07/2021,Aged25to34,53100
31/07/2021,Aged35to44,47330
31/07/2021,Aged45to54,40931
31/07/2021,Aged55to64,29659
01/08/2021,Aged1to4,10562
01/08/2021,Aged5to14,24714
01/08/2021,Aged15to24,60298
01/08/2021,Aged25to34,53425
01/08/2021,Aged35to44,47476
01/08/2021,Aged45to54,41019
01/08/2021,Aged55to64,29724
02/08/2021,Aged1to4,10634
02/08/2021,Aged5to14,24848
02/08/2021,Aged15to24,60765
02/08/2021,Aged25to34,53690
02/08/2021,Aged35to44,47643
02/08/2021,Aged45to54,41108
02/08/2021,Aged55to64,29783
03/08/2021,Aged1to4,10691
03/08/2021,Aged5to14,24974
03/08/2021,Aged15to24,61202
03/08/2021,Aged25to34,53910
03/08/2021,Aged35to44,47761
03/08/2021,Aged45to54,41205
03/08/2021,Aged55to64,29848
04/08/2021,Aged1to4,10728
04/08/2021,Aged5to14,25086
04/08/2021,Aged15to24,61571
04/08/2021,Aged25to34,54076
04/08/2021,Aged35to44,47880
04/08/2021,Aged45to54,41268
04/08/2021,Aged55to64,29904
05/08/2021,Aged1to4,10753
05/08/2021,Aged5to14,25138
05/08/2021,Aged15to24,61724
05/08/2021,Aged25to34,54166
05/08/2021,Aged35to44,47934
05/08/2021,Aged45to54,41299
05/08/2021,Aged55to64,29926
06/08/2021,Aged1to4,10809
06/08/2021,Aged5to14,25223
06/08/2021,Aged15to24,62097
06/08/2021,Aged25to34,54395
06/08/2021,Aged35to44,48048
06/08/2021,Aged45to54,41376
06/08/2021,Aged55to64,29980
07/08/2021,Aged1to4,10951
07/08/2021,Aged5to14,25551
07/08/2021,Aged15to24,63106
07/08/2021,Aged25to34,55044
07/08/2021,Aged35to44,48397
07/08/2021,Aged45to54,41602
07/08/2021,Aged55to64,30110
08/08/2021,Aged1to4,11028
08/08/2021,Aged5to14,25723
08/08/2021,Aged15to24,63699
08/08/2021,Aged25to34,55390
08/08/2021,Aged35to44,48564
08/08/2021,Aged45to54,41724
08/08/2021,Aged55to64,30204
09/08/2021,Aged1to4,11092
09/08/2021,Aged5to14,25908
09/08/2021,Aged15to24,64406
09/08/2021,Aged25to34,55801
09/08/2021,Aged35to44,48740
09/08/2021,Aged45to54,41877
09/08/2021,Aged55to64,30282
10/08/2021,Aged1to4,11168
10/08/2021,Aged5to14,26094
10/08/2021,Aged15to24,64883
10/08/2021,Aged25to34,56048
10/08/2021,Aged35to44,48890
10/08/2021,Aged45to54,41983
10/08/2021,Aged55to64,30359
11/08/2021,Aged1to4,11209
11/08/2021,Aged5to14,26205
11/08/2021,Aged15to24,65203
11/08/2021,Aged25to34,56190
11/08/2021,Aged35to44,48975
11/08/2021,Aged45to54,42059
11/08/2021,Aged55to64,30412
12/08/2021,Aged1to4,11250
12/08/2021,Aged5to14,26380
12/08/2021,Aged15to24,65585
12/08/2021,Aged25to34,56385
12/08/2021,Aged35to44,49145
12/08/2021,Aged45to54,42159
12/08/2021,Aged55to64,30488
13/08/2021,Aged1to4,11334
13/08/2021,Aged5to14,26630
13/08/2021,Aged15to24,66352
13/08/2021,Aged25to34,56805
13/08/2021,Aged35to44,49406
13/08/2021,Aged45to54,42359
13/08/2021,Aged55to64,30608
14/08/2021,Aged1to4,11429
14/08/2021,Aged5to14,26856
14/08/2021,Aged15to24,67009
14/08/2021,Aged25to34,57149
14/08/2021,Aged35to44,49614
14/08/2021,Aged45to54,42523
14/08/2021,Aged55to64,30719
15/08/2021,Aged1to4,11500
15/08/2021,Aged5to14,27126
15/08/2021,Aged15to24,67698
15/08/2021,Aged25to34,57531
15/08/2021,Aged35to44,49853
15/08/2021,Aged45to54,42697
15/08/2021,Aged55to64,30832
16/08/2021,Aged1to4,11570
16/08/2021,Aged5to14,27367
16/08/2021,Aged15to24,68322
16/08/2021,Aged25to34,57834
16/08/2021,Aged35to44,50063
16/08/2021,Aged45to54,42888
16/08/2021,Aged55to64,30942
17/08/2021,Aged1to4,11630
17/08/2021,Aged5to14,27552
17/08/2021,Aged15to24,68678
17/08/2021,Aged25to34,58003
17/08/2021,Aged35to44,50207
17/08/2021,Aged45to54,43013
17/08/2021,Aged55to64,31037
18/08/2021,Aged1to4,11710
18/08/2021,Aged5to14,27773
18/08/2021,Aged15to24,69093
18/08/2021,Aged25to34,58209
18/08/2021,Aged35to44,50362
18/08/2021,Aged45to54,43143
18/08/2021,Aged55to64,31127
19/08/2021,Aged1to4,11853
19/08/2021,Aged5to14,28104
19/08/2021,Aged15to24,69655
19/08/2021,Aged25to34,58554
19/08/2021,Aged35to44,50598
19/08/2021,Aged45to54,43376
19/08/2021,Aged55to64,31251
20/08/2021,Aged1to4,11962
20/08/2021,Aged5to14,28369
20/08/2021,Aged15to24,70142
20/08/2021,Aged25to34,58832
20/08/2021,Aged35to44,50812
20/08/2021,Aged45to54,43560
20/08/2021,Aged55to64,31372
21/08/2021,Aged1to4,12032
21/08/2021,Aged5to14,28584
21/08/2021,Aged15to24,70565
21/08/2021,Aged25to34,59093
21/08/2021,Aged35to44,50992
21/08/2021,Aged45to54,43699
21/08/2021,Aged55to64,31468
22/08/2021,Aged1to4,12180
22/08/2021,Aged5to14,29116
22/08/2021,Aged15to24,71361
22/08/2021,Aged25to34,59642
22/08/2021,Aged35to44,51325
22/08/2021,Aged45to54,44004
22/08/2021,Aged55to64,31673
23/08/2021,Aged1to4,12276
23/08/2021,Aged5to14,29377
23/08/2021,Aged15to24,71789
23/08/2021,Aged25to34,59945
23/08/2021,Aged35to44,51546
23/08/2021,Aged45to54,44199
23/08/2021,Aged55to64,31789
24/08/2021,Aged1to4,12349
24/08/2021,Aged5to14,29609
24/08/2021,Aged15to24,72079
24/08/2021,Aged25to34,60121
24/08/2021,Aged35to44,51692
24/08/2021,Aged45to54,44340
24/08/2021,Aged55to64,31875
25/08/2021,Aged1to4,12433
25/08/2021,Aged5to14,29867
25/08/2021,Aged15to24,72417
25/08/2021,Aged25to34,60327
25/08/2021,Aged35to44,51887
25/08/2021,Aged45to54,44479
25/08/2021,Aged55to64,31988
26/08/2021,Aged1to4,12506
26/08/2021,Aged5to14,30070
26/08/2021,Aged15to24,72667
26/08/2021,Aged25to34,60502
26/08/2021,Aged35to44,52049
26/08/2021,Aged45to54,44638
26/08/2021,Aged55to64,32084
27/08/2021,Aged1to4,12614
27/08/2021,Aged5to14,30416
27/08/2021,Aged15to24,73119
27/08/2021,Aged25to34,60814
27/08/2021,Aged35to44,52317
27/08/2021,Aged45to54,44869
27/08/2021,Aged55to64,32217
28/08/2021,Aged1to4,12713
28/08/2021,Aged5to14,30716
28/08/2021,Aged15to24,73528
28/08/2021,Aged25to34,61118
28/08/2021,Aged35to44,52550
28/08/2021,Aged45to54,45063
28/08/2021,Aged55to64,32336
29/08/2021,Aged1to4,12851
29/08/2021,Aged5to14,31067
29/08/2021,Aged15to24,74004
29/08/2021,Aged25to34,61483
29/08/2021,Aged35to44,52835
29/08/2021,Aged45to54,45247
29/08/2021,Aged55to64,32468
30/08/2021,Aged1to4,12952
30/08/2021,Aged5to14,31324
30/08/2021,Aged15to24,74325
30/08/2021,Aged25to34,61681
30/08/2021,Aged35to44,53046
30/08/2021,Aged45to54,45423
30/08/2021,Aged55to64,32572
31/08/2021,Aged1to4,13017
31/08/2021,Aged5to14,31531
31/08/2021,Aged15to24,74534
31/08/2021,Aged25to34,61816
31/08/2021,Aged35to44,53171
31/08/2021,Aged45to54,45541
31/08/2021,Aged55to64,32646
01/09/2021,Aged1to4,13111
01/09/2021,Aged5to14,31826
01/09/2021,Aged15to24,74860
01/09/2021,Aged25to34,62041
01/09/2021,Aged35to44,53395
01/09/2021,Aged45to54,45702
01/09/2021,Aged55to64,32757
02/09/2021,Aged1to4,13217
02/09/2021,Aged5to14,32144
02/09/2021,Aged15to24,75212
02/09/2021,Aged25to34,62277
02/09/2021,Aged35to44,53637
02/09/2021,Aged45to54,45897
02/09/2021,Aged55to64,32870
03/09/2021,Aged1to4,13315
03/09/2021,Aged5to14,32432
03/09/2021,Aged15to24,75582
03/09/2021,Aged25to34,62524
03/09/2021,Aged35to44,53878
03/09/2021,Aged45to54,46108
03/09/2021,Aged55to64,32988
04/09/2021,Aged1to4,13392
04/09/2021,Aged5to14,32671
04/09/2021,Aged15to24,75898
04/09/2021,Aged25to34,62742
04/09/2021,Aged35to44,54078
04/09/2021,Aged45to54,46248
04/09/2021,Aged55to64,33073
05/09/2021,Aged1to4,13508
05/09/2021,Aged5to14,32976
05/09/2021,Aged15to24,76277
05/09/2021,Aged25to34,62990
05/09/2021,Aged35to44,54312
05/09/2021,Aged45to54,46420
05/09/2021,Aged55to64,33188
06/09/2021,Aged1to4,13595
06/09/2021,Aged5to14,33206
06/09/2021,Aged15to24,76519
06/09/2021,Aged25to34,63146
06/09/2021,Aged35to44,54470
06/09/2021,Aged45to54,46535
06/09/2021,Aged55to64,33259
07/09/2021,Aged1to4,13700
07/09/2021,Aged5to14,33450
07/09/2021,Aged15to24,76712
07/09/2021,Aged25to34,63278
07/09/2021,Aged35to44,54657
07/09/2021,Aged45to54,46662
07/09/2021,Aged55to64,33324
08/09/2021,Aged1to4,13798
08/09/2021,Aged5to14,33748
08/09/2021,Aged15to24,76992
08/09/2021,Aged25to34,63503
08/09/2021,Aged35to44,54870
08/09/2021,Aged45to54,46816
08/09/2021,Aged55to64,33416
09/09/2021,Aged1to4,13914
09/09/2021,Aged5to14,34106
09/09/2021,Aged15to24,77272
09/09/2021,Aged25to34,63701
09/09/2021,Aged35to44,55110
09/09/2021,Aged45to54,46969
09/09/2021,Aged55to64,33516
10/09/2021,Aged1to4,13991
10/09/2021,Aged5to14,34439
10/09/2021,Aged15to24,77483
10/09/2021,Aged25to34,63878
10/09/2021,Aged35to44,55329
10/09/2021,Aged45to54,47098
10/09/2021,Aged55to64,33586
11/09/2021,Aged1to4,14098
11/09/2021,Aged5to14,34854
11/09/2021,Aged15to24,77758
11/09/2021,Aged25to34,64099
11/09/2021,Aged35to44,55552
11/09/2021,Aged45to54,47254
11/09/2021,Aged55to64,33701
12/09/2021,Aged1to4,14138
12/09/2021,Aged5to14,34972
12/09/2021,Aged15to24,77840
12/09/2021,Aged25to34,64174
12/09/2021,Aged35to44,55622
12/09/2021,Aged45to54,47300
12/09/2021,Aged55to64,33732
13/09/2021,Aged1to4,14284
13/09/2021,Aged5to14,35458
13/09/2021,Aged15to24,78139
13/09/2021,Aged25to34,64396
13/09/2021,Aged35to44,55891
13/09/2021,Aged45to54,47471
13/09/2021,Aged55to64,33839
14/09/2021,Aged1to4,14390
14/09/2021,Aged5to14,35862
14/09/2021,Aged15to24,78358
14/09/2021,Aged25to34,64582
14/09/2021,Aged35to44,56087
14/09/2021,Aged45to54,47595
14/09/2021,Aged55to64,33902
15/09/2021,Aged1to4,14474
15/09/2021,Aged5to14,36162
15/09/2021,Aged15to24,78558
15/09/2021,Aged25to34,64720
15/09/2021,Aged35to44,56249
15/09/2021,Aged45to54,47705
15/09/2021,Aged55to64,33973
16/09/2021,Aged1to4,14558
16/09/2021,Aged5to14,36501
16/09/2021,Aged15to24,78718
16/09/2021,Aged25to34,64861
16/09/2021,Aged35to44,56412
16/09/2021,Aged45to54,47852
16/09/2021,Aged55to64,34045
17/09/2021,Aged1to4,14651
17/09/2021,Aged5to14,36910
17/09/2021,Aged15to24,78926
17/09/2021,Aged25to34,65018
17/09/2021,Aged35to44,56615
17/09/2021,Aged45to54,48011
17/09/2021,Aged55to64,34129
18/09/2021,Aged1to4,14736
18/09/2021,Aged5to14,37248
18/09/2021,Aged15to24,79163
18/09/2021,Aged25to34,65207
18/09/2021,Aged35to44,56808
18/09/2021,Aged45to54,48163
18/09/2021,Aged55to64,34212
19/09/2021,Aged1to4,14818
19/09/2021,Aged5to14,37629
19/09/2021,Aged15to24,79396
19/09/2021,Aged25to34,65407
19/09/2021,Aged35to44,57002
19/09/2021,Aged45to54,48317
19/09/2021,Aged55to64,34309
20/09/2021,Aged1to4,14920
20/09/2021,Aged5to14,37975
20/09/2021,Aged15to24,79573
20/09/2021,Aged25to34,65557
20/09/2021,Aged35to44,57177
20/09/2021,Aged45to54,48437
20/09/2021,Aged55to64,34378
21/09/2021,Aged1to4,15004
21/09/2021,Aged5to14,38247
21/09/2021,Aged15to24,79755
21/09/2021,Aged25to34,65713
21/09/2021,Aged35to44,57369
21/09/2021,Aged45to54,48566
21/09/2021,Aged55to64,34439
22/09/2021,Aged1to4,15088
22/09/2021,Aged5to14,38595
22/09/2021,Aged15to24,79936
22/09/2021,Aged25to34,65901
22/09/2021,Aged35to44,57570
22/09/2021,Aged45to54,48721
22/09/2021,Aged55to64,34543
23/09/2021,Aged1to4,15193
23/09/2021,Aged5to14,38947
23/09/2021,Aged15to24,80146
23/09/2021,Aged25to34,66084
23/09/2021,Aged35to44,57816
23/09/2021,Aged45to54,48887
23/09/2021,Aged55to64,34630
24/09/2021,Aged1to4,15277
24/09/2021,Aged5to14,39279
24/09/2021,Aged15to24,80335
24/09/2021,Aged25to34,66258
24/09/2021,Aged35to44,58039
24/09/2021,Aged45to54,49013
24/09/2021,Aged55to64,34736
25/09/2021,Aged1to4,15346
25/09/2021,Aged5to14,39512
25/09/2021,Aged15to24,80529
25/09/2021,Aged25to34,66455
25/09/2021,Aged35to44,58210
25/09/2021,Aged45to54,49138
25/09/2021,Aged55to64,34820
26/09/2021,Aged1to4,15421
26/09/2021,Aged5to14,39802
26/09/2021,Aged15to24,80741
26/09/2021,Aged25to34,66651
26/09/2021,Aged35to44,58441
26/09/2021,Aged45to54,49267
26/09/2021,Aged55to64,34911
27/09/2021,Aged1to4,15516
27/09/2021,Aged5to14,40142
27/09/2021,Aged15to24,80949
27/09/2021,Aged25to34,66856
27/09/2021,Aged35to44,58663
27/09/2021,Aged45to54,49422
27/09/2021,Aged55to64,35029
28/09/2021,Aged1to4,15583
28/09/2021,Aged5to14,40389
28/09/2021,Aged15to24,81093
28/09/2021,Aged25to34,66969
28/09/2021,Aged35to44,58842
28/09/2021,Aged45to54,49543
28/09/2021,Aged55to64,35124
29/09/2021,Aged1to4,15668
29/09/2021,Aged5to14,40659
29/09/2021,Aged15to24,81327
29/09/2021,Aged25to34,67187
29/09/2021,Aged35to44,59078
29/09/2021,Aged45to54,49707
29/09/2021,Aged55to64,35255
30/09/2021,Aged1to4,15756
30/09/2021,Aged5to14,40923
30/09/2021,Aged15to24,81565
30/09/2021,Aged25to34,67381
30/09/2021,Aged35to44,59301
30/09/2021,Aged45to54,49864
30/09/2021,Aged55to64,35397
01/10/2021,Aged1to4,15817
01/10/2021,Aged5to14,41141
01/10/2021,Aged15to24,81769
01/10/2021,Aged25to34,67548
01/10/2021,Aged35to44,59504
01/10/2021,Aged45to54,50018
01/10/2021,Aged55to64,35516
02/10/2021,Aged1to4,15865
02/10/2021,Aged5to14,41316
02/10/2021,Aged15to24,81932
02/10/2021,Aged25to34,67703
02/10/2021,Aged35to44,59676
02/10/2021,Aged45to54,50156
02/10/2021,Aged55to64,35615
03/10/2021,Aged1to4,15934
03/10/2021,Aged5to14,41592
03/10/2021,Aged15to24,82185
03/10/2021,Aged25to34,67939
03/10/2021,Aged35to44,59932
03/10/2021,Aged45to54,50332
03/10/2021,Aged55to64,35753
04/10/2021,Aged1to4,15994
04/10/2021,Aged5to14,41758
04/10/2021,Aged15to24,82339
04/10/2021,Aged25to34,68091
04/10/2021,Aged35to44,60091
04/10/2021,Aged45to54,50453
04/10/2021,Aged55to64,35882
05/10/2021,Aged1to4,16041
05/10/2021,Aged5to14,41903
05/10/2021,Aged15to24,82484
05/10/2021,Aged25to34,68219
05/10/2021,Aged35to44,60220
05/10/2021,Aged45to54,50570
05/10/2021,Aged55to64,35958
06/10/2021,Aged1to4,16099
06/10/2021,Aged5to14,42073
06/10/2021,Aged15to24,82652
06/10/2021,Aged25to34,68389
06/10/2021,Aged35to44,60380
06/10/2021,Aged45to54,50703
06/10/2021,Aged55to64,36071
07/10/2021,Aged1to4,16156
07/10/2021,Aged5to14,42237
07/10/2021,Aged15to24,82782
07/10/2021,Aged25to34,68494
07/10/2021,Aged35to44,60541
07/10/2021,Aged45to54,50837
07/10/2021,Aged55to64,36177
08/10/2021,Aged1to4,16205
08/10/2021,Aged5to14,42453
08/10/2021,Aged15to24,82965
08/10/2021,Aged25to34,68634
08/10/2021,Aged35to44,60734
08/10/2021,Aged45to54,50998
08/10/2021,Aged55to64,36305
09/10/2021,Aged1to4,16285
09/10/2021,Aged5to14,42777
09/10/2021,Aged15to24,83281
09/10/2021,Aged25to34,68908
09/10/2021,Aged35to44,61056
09/10/2021,Aged45to54,51223
09/10/2021,Aged55to64,36506
10/10/2021,Aged1to4,16382
10/10/2021,Aged5to14,43092
10/10/2021,Aged15to24,83563
10/10/2021,Aged25to34,69203
10/10/2021,Aged35to44,61354
10/10/2021,Aged45to54,51464
10/10/2021,Aged55to64,36683
11/10/2021,Aged1to4,16461
11/10/2021,Aged5to14,43342
11/10/2021,Aged15to24,83720
11/10/2021,Aged25to34,69367
11/10/2021,Aged35to44,61571
11/10/2021,Aged45to54,51642
11/10/2021,Aged55to64,36841
12/10/2021,Aged1to4,16521
12/10/2021,Aged5to14,43544
12/10/2021,Aged15to24,83899
12/10/2021,Aged25to34,69549
12/10/2021,Aged35to44,61810
12/10/2021,Aged45to54,51832
12/10/2021,Aged55to64,36998
13/10/2021,Aged1to4,16599
13/10/2021,Aged5to14,43792
13/10/2021,Aged15to24,84068
13/10/2021,Aged25to34,69747
13/10/2021,Aged35to44,62036
13/10/2021,Aged45to54,52019
13/10/2021,Aged55to64,37157
14/10/2021,Aged1to4,16701
14/10/2021,Aged5to14,44132
14/10/2021,Aged15to24,84334
14/10/2021,Aged25to34,70056
14/10/2021,Aged35to44,62397
14/10/2021,Aged45to54,52262
14/10/2021,Aged55to64,37359
15/10/2021,Aged1to4,16772
15/10/2021,Aged5to14,44383
15/10/2021,Aged15to24,84554
15/10/2021,Aged25to34,70299
15/10/2021,Aged35to44,62668
15/10/2021,Aged45to54,52477
15/10/2021,Aged55to64,37519
16/10/2021,Aged1to4,16864
16/10/2021,Aged5to14,44723
16/10/2021,Aged15to24,84789
16/10/2021,Aged25to34,70557
16/10/2021,Aged35to44,62980
16/10/2021,Aged45to54,52726
16/10/2021,Aged55to64,37707
17/10/2021,Aged1to4,16973
